id	charge	RT	mz	quality	MS_D_POS.mzML	MS_C_POS.mzML	MS_E_POS.mzML	MS_B_POS.mzML	MS_A_POS.mzML	MS_QC_POOL_1_POS.mzML	MS_QC_POOL_4_POS.mzML	MS_QC_POOL_3_POS.mzML	MS_F_POS.mzML	MS_QC_POOL_2_POS.mzML	adduct	feature_ids
3981106379332056700	0	33.31917775152407	342.20494838087876	0.0001042565	0.0	0.0	3461.0938	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3353786977039443995]
18178393687322850614	0	29.42605994302356	252.1852028423013	6.76426e-05	0.0	0.0	2245.5896	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3360698832045572505]
14012705179363560175	0	34.43149712538136	470.21780906545484	2.243735e-05	0.0	0.0	744.8721	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3402087361726856458]
10262486242614861595	0	141.4952269649892	430.8670686238851	4.560826e-05	0.0	0.0	1514.0966	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3434235451584907624]
11002838669089315256	0	32.76301806459543	230.15886101477446	5.084968e-05	0.0	0.0	1688.1006	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3474225634168043764]
9867104865575147859	0	36.37805602963162	509.28133569712696	1.418985e-05	0.0	0.0	471.07248	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3512714503223167696]
1326249501245481731	0	133.98707119145251	651.3483574509776	2.035157e-05	0.0	0.0	675.6286	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3561075354092712740]
14465598096906546744	0	135.37747040877412	412.84511847065687	2.557317e-05	0.0	0.0	848.97455	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3597872163647978856]
2106139680693434736	0	26.645261508380333	356.3383299442649	4.169005e-05	0.0	0.0	1384.0206	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3604321253894651476]
12997203234735035374	0	27.757580882237622	529.2577631114214	2.505903e-05	0.0	0.0	831.90625	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3668187811579015047]
6246967837355139614	0	170.97268707417524	252.10811649697737	2.804744e-05	0.0	0.0	931.11487	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3688020026733226543]
12408960533050853874	0	33.59725759498839	381.20080259613064	3.009436e-05	0.0	0.0	999.06824	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3705097105178081380]
9204256932070513243	0	32.206858377666784	340.241209862169	0.0001085134	0.0	0.0	3602.4124	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3707882409767796909]
155304938982829965	0	34.15341728191704	583.3504657315248	2.196483e-05	0.0	0.0	729.18536	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3708818185404400863]
17136880475069084791	0	34.15341728191704	288.1260416422173	4.979592e-05	0.0	0.0	1653.1179	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3708855411217591221]
15774490512239295352	0	33.31917775152407	580.3551912428597	3.62321e-05	0.0	0.0	1202.828	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3712786144537370241]
12463995682199681353	0	33.04109790805975	611.3267026310602	2.585686e-05	0.0	0.0	858.3924	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3728601710281561200]
9079821205143299436	0	136.2117099391671	721.2825086561326	1.982205e-05	0.0	0.0	658.04956	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3731374589752179485]
15384799806648130802	0	136.2117099391671	721.3844447825352	1.743186e-05	0.0	0.0	578.7004	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3745844531009505385]
17092563675960522535	0	33.31917775152407	506.2906215498777	3.704653e-05	0.0	0.0	1229.8654	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3747506832531826601]
608556156367029538	0	32.76301806459543	359.2336432019283	6.227532e-05	0.0	0.0	2067.4075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[3779679501740213342]
699740416002343471	0	122.02963792248664	559.0342638319429	1.768169e-05	0.0	0.0	586.99426	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3788224770193065261]
5571793539124677606	0	27.4795010387733	460.37556810525035	2.364098e-05	0.0	0.0	784.8299	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3872181058781757274]
7893006385264536368	0	28.313740569166267	648.4626906333025	3.818456e-05	0.0	0.0	1267.6455	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3872771593959409643]
2580093953666746424	0	35.54381649923865	510.17005392521713	1.933266e-05	0.0	0.0	641.803	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[3907166112384153423]
1832031274913481032	0	33.04109790805975	365.18294151501294	4.008957e-05	0.0	0.0	1330.8881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[3909145347685179057]
10477745818184363244	1	33.31917775152407	246.1657995528141	0.0005755039	0.0	0.0	13943.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[3947635501231053252]
11669642560327947715	0	34.15341728191704	638.3520590700629	1.779375e-05	0.0	0.0	590.71423	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4024691158801349794]
17638658991658924644	0	34.15341728191704	469.1851256342537	2.337141e-05	0.0	0.0	775.88086	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4030081278525498934]
435627371145656710	0	28.869900256094915	596.3858770165232	6.679359e-05	0.0	0.0	2217.4038	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4042235019093664980]
6067610154728730157	0	121.473478235558	722.1330896424072	3.019963e-05	0.0	0.0	1002.5631	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4089635770352551206]
7754288268284103174	0	34.15341728191704	489.241592414743	2.426753e-05	0.0	0.0	805.6299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[4152914622736358859]
16143162332950847836	0	33.87533743845272	414.2351251073064	3.335125e-05	0.0	0.0	1107.1903	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4156729986918443830]
6196933515869906724	0	202.3967060875517	92.0115440022011	4.135408e-05	0.0	0.0	1372.8671	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4182286160066325655]
10981573149912141476	0	32.4849382211311	484.232042305188	3.390602e-05	0.0	0.0	1125.6073	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4218809238082485144]
3355152266275856939	0	29.982219629952205	853.1927792582503	6.118086e-05	0.0	0.0	2031.0735	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4254504501403125584]
6820568455571871394	0	28.59182041263059	813.450381737207	1.092241e-05	0.0	0.0	362.60065	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4272601320909011519]
16936754149421205849	0	28.313740569166267	271.18384320595845	8.921241e-05	0.0	0.0	2961.6611	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4298811364227598092]
10490696550711084538	0	30.53837931688085	662.1572718609303	2.992498e-05	0.0	0.0	993.4451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[4299709973431269266]
14880047522482747087	0	33.87533743845272	562.3212283968354	2.033449e-05	0.0	0.0	675.0616	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4399478775901112949]
7548996126510437753	0	46.66800693977939	310.2022228023622	3.83741e-05	0.0	0.0	1273.9379	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4465371122492156791]
11863972031387061504	0	143.16370602577516	575.7497482917826	1.155349e-05	0.0	0.0	383.55127	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4507491538593072493]
2522938073996960505	0	33.87533743845272	461.2472156287438	2.870662e-05	0.0	0.0	952.9984	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4523024263580791929]
13470076975724694179	0	33.87533743845272	687.4329715566989	1.79e-05	0.0	0.0	594.2417	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4569499105460961095]
9111470223477077718	0	32.4849382211311	358.29274256077747	9.602999e-05	0.0	0.0	3187.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[4570162476181974677]
6217819230096528916	0	31.094539003809498	402.9722515176373	3.578007e-05	0.0	0.0	1187.8217	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4644402051245386844]
13193415596446874865	0	29.42605994302356	499.2198396910578	3.864832e-05	0.0	0.0	1283.0417	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4668215686508586138]
5551460225960432738	0	28.59182041263059	358.23593997408085	4.567967e-05	0.0	0.0	1516.4674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[4704278426393530844]
10003386064590896499	0	27.757580882237622	123.11486283546431	2.637773e-05	0.0	0.0	875.6842	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4709324182050021715]
8332324568494264345	0	33.31917775152407	353.2405162261773	7.079403e-05	0.0	0.0	2350.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4731500407501270431]
9208584042496883800	0	34.15341728191704	270.21059941391877	3.137589e-05	0.0	0.0	1041.6123	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4791399411626640134]
11390159014834772622	0	135.93363009570274	739.5058033604158	1.700866e-05	0.0	0.0	564.6512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[4810774476620721268]
17721910355558367949	0	32.206858377666784	504.2960578938618	6.887082e-05	0.0	0.0	2286.3635	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4871412317716721190]
1166733473636169374	0	133.70899134798816	234.96216590483704	3.55535e-05	0.0	0.0	1180.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4938878266828373205]
10808549033024787971	0	34.70957696884569	465.17895304200795	2.777288e-05	0.0	0.0	921.99994	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4951808137986301237]
7642759718717494339	0	33.31917775152407	386.24373479297265	6.284597e-05	0.0	0.0	2086.3518	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[4955418778519944470]
12888208981886677532	0	117.023204038161	460.312908763565	2.914599e-05	0.0	0.0	967.5846	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5099828457234402168]
14474822276282393843	0	36.0999761861673	325.22985037102484	0.0001055837	0.0	0.0	3505.1533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[5136810400430672697]
18361945777025709749	0	38.324614933881875	267.17433948141536	2.742685e-05	0.0	0.0	910.5129	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5171377748214913489]
6508411468900548036	0	28.59182041263059	374.19687772967495	1.607028e-05	0.0	0.0	533.499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[5182534111094093544]
4293320531436080945	0	27.4795010387733	624.3118663151146	3.951581e-05	0.0	0.0	1311.8402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[5201859655663158791]
1073088612927505577	0	163.46453130063853	642.0515682240026	3.068029e-05	0.0	0.0	1018.51984	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5212714860019033369]
4858640006943203782	0	136.2117099391671	719.9364101928481	1.859893e-05	0.0	0.0	617.4446	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5220436492952490411]
1487271806435031391	0	28.59182041263059	391.2248473236421	8.222507e-05	0.0	0.0	2729.6968	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5262567868454744886]
1417488578974023007	0	138.43634868688167	503.2942447143766	2.352158e-05	0.0	0.0	780.866	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5267547583616103744]
1876503170697308922	0	32.4849382211311	496.37337317875784	4.314074e-05	0.0	0.0	1432.1802	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5271887283713017709]
17569135195231771245	0	28.59182041263059	280.1987492604903	0.0001377601	0.0	0.0	4573.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5273743750455728163]
2453750409491527988	0	28.035660725701945	527.3962632209509	3.98128e-05	0.0	0.0	1321.6997	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5276667206232740545]
4782327082932894382	0	136.48978978263142	721.6117648878702	1.812855e-05	0.0	0.0	601.829	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5295457017770375604]
17309385469563035585	0	33.87533743845272	512.2981274030916	2.678863e-05	0.0	0.0	889.3252	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5302114151406996738]
8026265603695804475	0	33.87533743845272	292.1654760780008	3.601543e-05	0.0	0.0	1195.6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[5303093834734851208]
10535854562309104290	0	34.43149712538136	647.2395250165243	1.488623e-05	0.0	0.0	494.19107	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5357310805894016250]
10086476121961731301	0	33.87533743845272	308.15673426979464	2.816816e-05	0.0	0.0	935.1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5390175041991640787]
1306820477425618295	0	25.532942134523044	732.4227502250923	1.175666e-05	0.0	0.0	390.29587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[5430063615746898388]
3795587277445150573	0	34.43149712538136	486.1928086181518	1.459376e-05	0.0	0.0	484.4816	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5450390651811528735]
2787920174926583050	0	33.04109790805975	605.3459143226677	3.389871e-05	0.0	0.0	1125.3646	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5610766824415709699]
11980168936972786580	0	32.76301806459543	254.12296394224646	4.530011e-05	0.0	0.0	1503.8665	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5667776789842586433]
15399082516313142546	0	28.313740569166267	208.19255065807073	5.45728e-05	0.0	0.0	1811.7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5812858201352268612]
12037527867561410062	0	32.76301806459543	474.28870189486105	4.771024e-05	0.0	0.0	1583.8778	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5823957988182095760]
16747701338778490830	0	33.59725759498839	393.2804253080361	8.797792e-05	0.0	0.0	2920.6787	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5954621444740147907]
3359129934617312117	0	28.035660725701945	443.28106691879697	4.4287e-05	0.0	0.0	1470.2334	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5985013602872218819]
3049576408129955072	0	33.04109790805975	496.27738154165326	2.500871e-05	0.0	0.0	830.23553	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[5997009674526451945]
7807679100401517787	0	33.59725759498839	408.26786963621805	3.773576e-05	0.0	0.0	1252.7466	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6023084332582082506]
9702616580442666240	0	35.82189634270298	733.4845624371912	1.829689e-05	0.0	0.0	607.4174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[6025301079329958995]
13523150165394932862	0	189.60403658628488	158.09009986705664	4.663778e-05	0.0	0.0	1548.2747	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6058752464560635793]
15382948433357772983	0	33.87533743845272	354.1665632844734	3.47414e-05	0.0	0.0	1153.3403	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6093315756070573487]
10964702960256447504	0	32.76301806459543	617.4186046569926	4.23246e-05	0.0	0.0	1405.0859	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6154489160521777002]
9085625394502654512	0	28.313740569166267	422.3600350786826	5.124681e-05	0.0	0.0	1701.2845	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6173915940773512982]
802823218965989208	0	33.87533743845272	515.2926055657013	5.89669e-05	0.0	0.0	1957.5747	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6204744502790761484]
15535140558124539748	0	36.37805602963162	719.4941343457982	3.721869e-05	0.0	0.0	1235.5809	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6219219728882661166]
5170850545219457061	0	27.4795010387733	584.3461893917448	1.673733e-05	0.0	0.0	555.6434	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6265546278889106396]
15939523726158262129	0	33.87533743845272	484.26838723057585	5.889589e-05	0.0	0.0	1955.2175	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6267188473547979118]
6509250606788933733	0	119.24784278587559	354.82186661968774	5.302969e-05	0.0	0.0	1760.472	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6287422462581722467]
10040802604287865104	0	196.55702937480092	500.12943140106825	1.450972e-05	0.0	0.0	481.6917	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6324136788792696087]
4251731901759114993	0	33.87533743845272	530.232717070213	1.91652e-05	0.0	0.0	636.2436	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6389658002502793663]
15385916984900184419	0	34.15341728191704	247.1174184258361	2.6745e-05	0.0	0.0	887.8768	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6395004014853030421]
15049686972374549714	0	124.53235651366553	883.6051946769926	1.50107e-05	0.0	0.0	498.32306	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6460807783657827678]
1523253310749604242	0	34.43149712538136	502.19241155137786	1.943039e-05	0.0	0.0	645.0474	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6468509029899033003]
3133277057977307568	0	32.206858377666784	999.624590640948	2.275569e-05	0.0	0.0	755.4401	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6479471813516205182]
7653164971856013076	1	38.6026947773462	195.08787871575254	0.0001597318	0.0	0.0	4851.792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[6538788437899511825]
14681874701905343229	0	33.87533743845272	759.418709908498	2.674577e-05	0.0	0.0	887.9023	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6546884884529223734]
15400533480878007157	0	33.04109790805975	395.18704474231487	2.889993e-05	0.0	0.0	959.4161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[6583770772529082800]
5443850749390548269	0	47.78032631363668	286.2019158066937	3.445287e-05	0.0	0.0	1143.7614	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6620384988563405248]
4659113838364592686	0	137.04594946956004	605.2867518550008	2.228962e-05	0.0	0.0	739.9678	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6703720725803230320]
11652537104601061787	0	33.59725759498839	557.2487223727011	2.0936e-05	0.0	0.0	695.03046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[6750803775901202903]
8941801318503476314	0	26.645261508380333	270.31439961089654	1.91897e-05	0.0	0.0	637.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6851263538603100027]
17681805533878201164	0	115.63280482083938	279.09294458243875	0.000108886	0.0	0.0	3614.7834	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6852573343320767260]
103446880593410868	0	39.436934307739165	290.1870112894632	1.684669e-05	0.0	0.0	559.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[6882454209802219755]
2891910848126161580	0	33.59725759498839	594.3804615202877	3.84851e-05	0.0	0.0	1277.6229	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6926942063839998144]
5279199981361409873	0	65.85551613881763	110.05987709440318	0.0001357321	0.0	0.0	4506.0146	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6934075619673658771]
17348098800148697337	0	33.87533743845272	416.30234597798284	0.0001364658	0.0	0.0	4530.3716	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6948899852669348876]
2805501561722326950	0	33.31917775152407	650.4609264016547	1.870415e-05	0.0	0.0	620.9378	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6960801408237604714]
11517788202718148915	0	33.87533743845272	433.2139768476497	2.037256e-05	0.0	0.0	676.3254	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[6982390235117866275]
2872635079712885676	0	33.87533743845272	379.21991433169234	4.317153e-05	0.0	0.0	1433.2024	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7019767468532583818]
9826829808171124259	0	121.473478235558	718.1824058132978	2.753763e-05	0.0	0.0	914.1904	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7049970361104842227]
9463885097024192149	0	34.43149712538136	663.3566919775786	1.860464e-05	0.0	0.0	617.63416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7056781339772380687]
9756159400905266465	0	34.15341728191704	326.1495586646912	2.304068e-05	0.0	0.0	764.9014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7147761717255061675]
13465911942575820825	0	33.31917775152407	639.36879885539	2.126217e-05	0.0	0.0	705.8585	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7229103000547993907]
6593388256845157533	0	132.8747518175952	54.00994692571238	0.0002894073	0.0	0.0	9607.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7232244763341004339]
9942953074080158215	0	26.923341351844655	385.32070371669295	6.692067e-05	0.0	0.0	2221.623	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7241354207259992067]
5489533288598460950	0	27.757580882237622	381.28030023870434	0.0001119421	0.0	0.0	3716.2395	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7272026117660230022]
14737344429253640869	0	28.869900256094915	403.2341259672394	5.941888e-05	0.0	0.0	1972.5797	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7308472016054265765]
13994508399342718036	0	34.15341728191704	490.2943490050059	3.542509e-05	0.0	0.0	1176.0372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7317555325141910969]
456705947757322133	0	179.87124206503356	162.07615288335535	4.245156e-05	0.0	0.0	1409.3008	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7323674621248503530]
995782555752728754	0	28.313740569166267	329.1558139281032	1.918352e-05	0.0	0.0	636.8518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7367798066252220292]
11996137137459268515	0	33.59725759498839	625.3285407866416	1.736114e-05	0.0	0.0	576.3528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7386936935927260165]
4934789778977763810	0	34.15341728191704	586.3786173602607	2.486634e-05	0.0	0.0	825.5092	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7488529978391716539]
3727327690966714209	0	33.87533743845272	365.2129794368439	5.152038e-05	0.0	0.0	1710.3661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7510025839829015429]
328001376747428089	0	182.3739606562124	253.11204592364172	2.489527e-05	0.0	0.0	826.4698	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7524846752134186744]
10658150897015778056	0	130.65011306988063	709.2510676675355	2.05473e-05	0.0	0.0	682.1265	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7542950018683321755]
1722583364552334401	0	33.31917775152407	680.3640146571081	1.933518e-05	0.0	0.0	641.8867	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7547156782812406675]
11058292042196556887	0	126.75699526138011	291.0421382721895	3.365462e-05	0.0	0.0	1117.2612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7610986428078055339]
10955727459157793238	0	41.1054133685251	176.0019843634291	1.768992e-05	0.0	0.0	587.2676	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7612699182152311270]
13551711566630060325	0	33.87533743845272	536.3025095505019	3.368697e-05	0.0	0.0	1118.3353	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7626658485133455373]
15527573099624405650	0	29.42605994302356	636.4390786106526	5.103194e-05	0.0	0.0	1694.1511	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7701266112157967828]
4092824527773093287	0	31.372618847273817	571.4395747895398	3.125357e-05	0.0	0.0	1037.5515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[7706420093118870357]
2899210607289086382	0	164.29877083103148	911.9101449529977	3.896902e-05	0.0	0.0	1293.6881	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7719725983208120181]
16212378526738282149	0	33.31917775152407	170.13563209838478	2.441051e-05	0.0	0.0	810.3768	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7796712660407828700]
2244033717920287486	0	185.1547590908557	389.1756865232649	7.63645e-05	0.0	0.0	2535.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7880395029384355690]
9241614169343283986	0	140.66098743459625	371.2554579070328	3.736221e-05	0.0	0.0	1240.3452	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7928083895256809920]
17692238679475244027	0	32.206858377666784	186.11865178318334	2.254955e-05	0.0	0.0	748.5968	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7930173738310786978]
1770487366508067269	0	23.308303386808465	213.14637423735272	0.0002538917	0.0	0.0	8428.659	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[7940847357749851433]
8492249769028977669	0	33.59725759498839	482.32256959220683	6.275373e-05	0.0	0.0	2083.2898	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8070447117940252370]
18201591861365826231	0	33.59725759498839	451.2513020042757	6.391003e-05	0.0	0.0	2121.6763	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8104920998658574082]
1442123931070418115	0	34.15341728191704	548.3689854719103	4.615708e-05	0.0	0.0	1532.3163	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8126422419849946268]
887995639224425422	0	33.59725759498839	407.23897714545507	4.177044e-05	0.0	0.0	1386.6893	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8132593169706671233]
5104662142401415619	1	42.77389242931103	164.14308813037977	0.000419198	0.0	0.0	12463.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8149071248350398749]
1758958723442946926	0	28.035660725701945	436.2549210459988	2.248367e-05	0.0	0.0	746.4096	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8157786460692086025]
765047464812733138	0	150.67186179931184	778.4489522514383	1.131333e-05	0.0	0.0	375.57843	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8188552457428676749]
5976551510821892669	0	27.4795010387733	325.2658159649044	8.968867e-05	0.0	0.0	2977.4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8211324737018742562]
11903578333239640550	0	181.8178009692838	366.14837765610577	2.002892e-05	0.0	0.0	664.9173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8286097628336466643]
1025950673080905866	0	30.260299473416527	383.12717375039745	3.737878e-05	0.0	0.0	1240.8954	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8294957341184425018]
3112120566705036288	0	33.31917775152407	467.2914423145087	7.640735e-05	0.0	0.0	2536.5603	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8304437128182855087]
16532169016581298450	0	33.31917775152407	453.2483314799177	2.766558e-05	0.0	0.0	918.438	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8360287715439716881]
4077850610436800862	0	141.4952269649892	256.98279546934197	6.69972e-05	0.0	0.0	2224.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8365324196629987822]
12328755357366406162	0	34.15341728191704	428.27020775312974	4.581522e-05	0.0	0.0	1520.9673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8434422532043552718]
12748865994779197032	0	32.206858377666784	374.3224300801039	2.087286e-05	0.0	0.0	692.93427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8523264370540633440]
5948905597075174771	0	32.76301806459543	424.3096471949694	3.076582e-05	0.0	0.0	1021.3592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	[M+H]+	[8567256139737597901]
14818837333340917864	0	31.372618847273817	157.0836058548028	9.129576e-05	0.0	0.0	3030.824	0.0	0.0	0.0	0.0	0.0	0.0	0.0		[8624093042397481535]
