id	query_spectrum_nr	ms2query_model_prediction	precursor_mz_difference	precursor_mz_query_spectrum	precursor_mz_analog	inchikey	analog_compound_name	smiles	cf_kingdom	cf_superclass	cf_class	cf_subclass	cf_direct_parent	npc_class_results	npc_superclass_results	npc_pathway_results
5513821438695695284	1566	0.6203	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1567	0.409	584.2609	181.0721	765.333	LRYKURPAEKHAKB	5-(acetyloxy)-3-(hydroxymethyl)-2-oxo-6-(propan-2-yl)cyclohex-3-en-1-yl (2E)-4-(acetyloxy)-2-methylbut-2-enoate	CC(C)C(C(C=C(CO)C1=O)OC(C)=O)C1OC(/C(/C)=C/COC(C)=O)=O	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Monoterpenoids	Menthane monoterpenoids	Germacrane sesquiterpenoids	Sesquiterpenoids	Terpenoids
5513821438695695284	1568	0.409	989.7379	181.0721	1170.81	XBEDTLDOFCRJHC	3-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-5-hydroxydecanoic acid [IIN-based on: CCMSLIB00000848124]	CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CC(O)CCCCC)CC(O)=O	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	3-(3-hydroxyalkanoyloxy)alkanoic acids	Fatty acid estolides; Hydroxy fatty acids	Fatty Acids and Conjugates; Fatty esters	Fatty acids
5513821438695695284	1569	0.6194	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1570	0.409	276.1339	181.0721	457.206	IQQUGRMXXJTLNW	6-[(1S,2R)-1,2-dihydroxypentyl]-4-methoxypyran-2-one [IIN-based on: CCMSLIB00000845037]	CCC[C@@H](O)[C@H](O)C1=CC(OC)=CC(=O)O1	Organic compounds	Organoheterocyclic compounds	Pyrans	Pyranones and derivatives	Pyranones and derivatives	2-pyrone derivatives	Cyclic polyketides	Polyketides
5513821438695695284	1571	0.6253	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE	CN1C=NC2=C1C(=NC(=O)N2C)O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1572	0.409	254.2229	181.0721	435.295	SCABKEBYDRTODC	bis[2-(2-butoxyethoxy)ethyl] hexanedioate	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Fatty acid esters	Triacylglycerols	Glycerolipids	Fatty acids
5513821438695695284	1573	0.409	599.4749	181.0721	780.547	PBYPZVMETKFGQR	5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid	CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Fatty acid estolides	Fatty esters	Fatty acids
5513821438695695284	1574	0.3459	113.9649	181.0721	295.037	DXDRHHKMWQZJHT	isoliquiritigenin	O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O	Organic compounds	Phenylpropanoids and polyketides	Linear 1,3-diarylpropanoids	Chalcones and dihydrochalcones	2'-Hydroxychalcones	Chalcones	Flavonoids	Shikimates and Phenylpropanoids
5513821438695695284	1575	0.409	264.0399	181.0721	445.112	WLSOGIGMSWCVID	6-[(6,8-dihydroxy-7-methoxy-3-methyl-1-oxo-3,4-dihydroisochromen-4-yl)oxy]-4,8-dihydroxy-7-methoxy-3-methyl-3,4-dihydroisochromen-1-one	COC1=C(O)C2=C(C=C1O)C(OC3=C(OC)C(O)=C4C(=O)OC(C)C(O)C4=C3)C(C)OC2=O	Organic compounds	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	Hydroxybenzoic acid derivatives	Isocoumarins	Coumarins	Shikimates and Phenylpropanoids
5513821438695695284	1576	0.7621	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE - 50.0 eV	CN1C=NC2=C1C(=O)NC(=O)N2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1577	0.7843	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	1,3-dimethyl-7H-purine-2,6-dione	CN1C2=C(C(=O)N(C1=O)C)NC=N2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1578	0.6253	0.0001	181.0721	181.072	QUNWUDVFRNGTCO	PARAXANTHINE - 40.0 eV	CN1C=NC2=C1C(=O)N(C)C(=O)N2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1579	0.7621	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE - 20.0 eV	CN1C=NC2=C1C(=O)NC(=O)N2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1580	0.6253	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1581	0.6253	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE	Cn1cnc2c1c(O)nc(=O)n2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1582	0.6253	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE - 60.0 eV	CN1C=NC2=C1C(=O)NC(=O)N2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1583	0.6253	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	Cn1c(=O)c2nc[nH]c2n(C)c1=O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1584	0.6253	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE	CN1C=NC2=C1C(=NC(=O)N2C)O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1585	0.6194	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	1,3-dimethyl-7H-purine-2,6-dione	CN1C2=C(NC=N2)C(=O)N(C)C1=O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1586	0.6253	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	THEOBROMINE	CN1C=NC2=C1C(=NC(=O)N2C)O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1587	0.6194	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	theobromine	Cn1cnc2c1c(O)nc(=O)n2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1588	0.6194	0.0001	181.0721	181.072	YAPQBXQYLJRXSA	3,7-dimethylpurine-2,6-dione	CN1C=NC2=C1C(=O)NC(=O)N2C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1589	0.6243	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE - 20.0 eV	CN1C2=C(NC=N2)C(=O)N(C)C1=O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1590	0.6242	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	1,3-dimethyl-7H-purine-2,6-dione	CN1C2=C(NC=N2)C(=O)N(C)C1=O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1591	0.409	630.0239	181.0721	811.096	XFLTYUCKJRFDOU	[(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-4,5,6-tris[(3,4,5-trihydroxybenzoyl)oxy]oxan-3-yl] 3,4,5-trihydroxybenzoate	O=C(O[C@@H]1O[C@H](CO)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	Organic compounds	Phenylpropanoids and polyketides	Tannins		Tannins	Gallotannins	Phenolic acids (C6-C1)	Shikimates and Phenylpropanoids
5513821438695695284	1592	0.7899	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1593	0.7643	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1594	0.7669	0.0001	181.0721	181.072	ZFXYFBGIUFBOJW	THEOPHYLLINE	CN1C2=C(C(=O)N(C)C1=O)N=CN2	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
5513821438695695284	1595	0.7843	0.0009	181.0721	181.073	QUNWUDVFRNGTCO	PARAXANTHINE	CN1C=NC2=C1C(=O)N(C(=O)N2)C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
16912421942606204624	1617	0.5521	0.0553	472.1927	472.248	OOEVXDPMQUDHKH	9-(4-hydroxyphenyl)-10-(4-methoxyphenyl)-3,3,6,6-tetramethyl-2,3,4,5,6,7,9,10- octahydroacridine-1,8-dione	COc1ccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3ccc(O)cc3)C3=C2CC(C)(C)CC3=O)cc1	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Phenylquinolines	Phenylquinolines			Alkaloids
16912421942606204624	1624	0.3459	175.1927	472.1927	297.0	GRGPQNRHXNRJFL	Tanshinone VI	CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C(=C3O)C(C)CO	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Tanshinones, isotanshinones, and derivatives	Naphthoquinones	Naphthalenes	Polyketides
16912421942606204624	1628	0.409	22.0417	472.1927	450.151	CLHYKPBCCXMSGW	[5-cyclopropyl-7-(trifluoromethyl)(8-hydropyrazolo[1,5-a]pyrimidin-2-yl)]-N-[2 -(5-methylindol-3-yl)ethyl]carboxamide	Cc1ccc2[nH]cc(CCN=C(O)c3cc4nc(C5CC5)cc(C(F)(F)F)n4n3)c2c1	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	3-alkylindoles		Tryptophan alkaloids	Alkaloids
7871519732086442797	1649	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1650	0.3459	185.0623	196.0887	381.151	DEFVIWRASFVYLL	Egtazic acid	C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Aminoacids	Small peptides	Amino acids and Peptides
7871519732086442797	1651	0.3121	108.0663	196.0887	304.155	LSLYOANBFKQKPT	Fenoterol	[H]Oc(c([H])2)c([H])c([H])c(c([H])2)C([H])([H])C([H])(C([H])([H])[H])N([H])C([H])([H])C([H])(O[H])c(c([H])1)c([H])c(O[H])c([H])c(O[H])1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Phenethylamines	Amphetamines and derivatives	Phenylethylamines	Tyrosine alkaloids	Alkaloids
7871519732086442797	1652	0.2939	142.0573	196.0887	338.146	SIDXEQFMTMICKG	BML01752 N2-Isobutyryl-2'-deoxyguanosine	CC(C)C(=O)NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleosides	Purine 2'-deoxyribonucleosides	Purine 2'-deoxyribonucleosides	Purine nucleos(t)ides	Nucleosides	Carbohydrates
7871519732086442797	1653	0.3459	200.2583	196.0887	396.347	TYWACVZIFBZIQZ	(2S,3S)-3-methyl-2-[[(Z)-octadec-9-enoyl]amino]pentanoic acid	CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H]([C@@H](C)CC)C(=O)O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Isoleucine and derivatives	N-acyl amines	Fatty amides	Fatty acids
7871519732086442797	1654	0.3459	97.0083	196.0887	293.097	KCXVZYZYPLLWCC	Ethylenediaminetetraacetic acid	C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Tetracarboxylic acids and derivatives	Aminoacids	Small peptides	Amino acids and Peptides
7871519732086442797	1655	0.409	239.2063	196.0887	435.295	SCABKEBYDRTODC	bis[2-(2-butoxyethoxy)ethyl] hexanedioate	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Fatty acid esters	Triacylglycerols	Glycerolipids	Fatty acids
7871519732086442797	1656	0.409	239.2063	196.0887	435.295	SCABKEBYDRTODC	bis[2-(2-butoxyethoxy)ethyl] hexanedioate	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acid esters	Fatty acid esters	Triacylglycerols	Glycerolipids	Fatty acids
7871519732086442797	1657	0.3459	113.1653	196.0887	309.254	CMQOSWNHMUHIJJ	(E)-N-butyl-N-(1-(cyclohexylamino)-1-oxobutan-2-yl)but-2-enamide	C/C=C/C(=O)N(CCCC)C(CC)C(=O)NC1CCCCC1	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty amides	N-acyl amines			
7871519732086442797	1658	0.2939	103.0683	196.0887	299.157	VRSRBPOCDOKYKT	78213-63-5	C(N1CCN(CC1)c2ncccn2)c3ccc4OCOc4c3.Cl	Organic compounds	Organoheterocyclic compounds	Diazinanes	Piperazines	N-arylpiperazines		Lysine alkaloids	Alkaloids
7871519732086442797	1659	0.3459	121.1343	196.0887	317.223	VXCAHHWNQSZQMI	(E)-N-(1-(benzylamino)-1-oxobutan-2-yl)-N-butylbut-2-enamide	C/C=C/C(=O)N(CCCC)C(CC)C(=O)NCc1ccccc1	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives			Alkaloids
7871519732086442797	1660	0.5284	108.1023	196.0887	304.191	ZOEVRBRMARFYMK	(6-methyl-6-azabicyclo[4.4.0]dec-2-yl)methyl 2-hydroxybenzoate, iodide M	C[N+]12CCCCC1C(COC(=O)c1ccccc1O)CCC2	Organic compounds	Alkaloids and derivatives	Lupin alkaloids	Lupinine-type alkaloids	Lupinine-type alkaloids			
7871519732086442797	1661	0.3459	147.1003	196.0887	343.189	APJYDQYYACXCRM	tryptamine	C1=CC=C2C(=C1)C(=CN2)CCN	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Tryptamines and derivatives	Tryptamines and derivatives	Simple indole alkaloids	Tryptophan alkaloids	Alkaloids
7871519732086442797	1662	0.5286	168.9603	196.0887	365.049	DCTLYFZHFGENCW	XANTHOSINE 5'-MONOPHOSPHATE	C([C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C(N=C(N=C32)O)O)O1)O)O)OP(=O)(O)O	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Purine ribonucleoside monophosphates	Purine nucleos(t)ides	Nucleosides	Carbohydrates
7871519732086442797	1663	0.409	327.9693	196.0887	524.058	BQOHYSXSASDCEA	Cyclic adenosine diphosphate ribose	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN(C4=N)[C@H]5[C@@H]([C@@H]([C@H](O5)COP(=O)(OP(=O)(O1)O)O)O)O)O)O	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentose phosphates	Purine nucleos(t)ides	Nucleosides	Carbohydrates
7871519732086442797	1665	0.409	237.0583	196.0887	433.147	ZWKRXBCJAUKDCI	captopril disulfide metabolite (putative)	CC(CSSCC(C)C(=O)N1CCCC1C(=O)O)C(=O)N2CCCC2C(=O)O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids		Small peptides	Amino acids and Peptides; Polyketides
7871519732086442797	1666	0.3459	115.1813	196.0887	311.27	UQRGRWPAQSUOCR	N-butyl-N-(1-(cyclohexylamino)-1-oxobutan-2-yl)butyramide	CCCCN(C(=O)CCC)C(CC)C(=O)NC1CCCCC1	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty amides	N-acyl amines			
7871519732086442797	1667	0.3459	111.0763	196.0887	307.165	VYFYYTLLBUKUHU	dopamine	C1=CC(=C(C=C1CCN)O)O	Organic compounds	Benzenoids	Phenols	Benzenediols	Catecholamines and derivatives	Phenylethylamines	Tyrosine alkaloids	Alkaloids
7871519732086442797	1668	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1669	0.3459	183.0033	196.0887	379.092	HCZHHEIFKROPDY	kynurenic_acid	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Quinoline carboxylic acids	Quinoline carboxylic acids	Acridone alkaloids	Anthranilic acid alkaloids	Alkaloids
7871519732086442797	1670	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1671	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1672	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1673	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1674	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1675	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1676	0.2939	130.9193	196.0887	327.008	KVMPUXDNESXNOH	TCPP	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Organic compounds	Organic acids and derivatives	Organic phosphoric acids and derivatives	Phosphate esters	Trialkyl phosphates			Fatty acids
7871519732086442797	1677	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1678	0.3775	50.0287	196.0887	146.06	VDBNYAPERZTOOF	2H-isoquinolin-1-one	c1ccc2c(c1)ccnc2O	Organic compounds	Organoheterocyclic compounds	Isoquinolines and derivatives	Isoquinolones and derivatives	Isoquinolones and derivatives		Tryptophan alkaloids	Alkaloids
7871519732086442797	1679	0.3459	159.1063	196.0887	355.195	DHLXQJRATUXKKM	GOLA_N6_2_5-amino-5-carboxypentyl amino -2-oxoethyl lysine	NC(CCCCNCC(=O)NCCCCC(N)C(O)=O)C(O)=O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acid amides	Aminoacids	Small peptides	Amino acids and Peptides
7871519732086442797	1680	0.6237	0.0003	196.0887	196.089	WPRYXHDMUFXECU	1-(3-chlorophenyl)-2-[(methylethyl)amino]ethan-1-ol	CC(C)NCC(O)c1cccc(Cl)c1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Chlorobenzenes	Phenylalanine-derived alkaloids; Phenylethylamines	Tyrosine alkaloids; Pseudoalkaloids	Alkaloids
7871519732086442797	1681	0.5495	15.0167	196.0887	181.072	QUNWUDVFRNGTCO	PARAXANTHINE	CN1C=NC2=C1C(=O)N(C)C(=N2)O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
7871519732086442797	1682	0.5292	1.0007	196.0887	195.088	RYYVLZVUVIJVGH	FIO00572 Caffeine	Cn(c2)c(C(=O)1)c(n2)N(C)C(=O)N(C)1	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
7871519732086442797	1683	0.3459	108.0663	196.0887	304.155	LSLYOANBFKQKPT	Fenoterol	[H]Oc(c([H])2)c([H])c([H])c(c([H])2)C([H])([H])C([H])(C([H])([H])[H])N([H])C([H])([H])C([H])(O[H])c(c([H])1)c([H])c(O[H])c([H])c(O[H])1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Phenethylamines	Amphetamines and derivatives	Phenylethylamines	Tyrosine alkaloids	Alkaloids
7871519732086442797	1684	0.409	301.0043	196.0887	497.093	SKUCQDOSGKINGP	3,4-di-O-galloylquinic acid	O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Quinic acids and derivatives	Gallotannins; Simple phenolic acids	Phenolic acids (C6-C1)	Shikimates and Phenylpropanoids
7871519732086442797	1685	0.409	423.5243	196.0887	619.613	JZJYYCFYGXPUMF	Oleoyl ethylamide	CCCCCCCC/C=C\CCCCCCCC(=O)NCC	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty amides	N-acyl amines	N-acyl amines	Fatty amides	Fatty acids
7871519732086442797	1686	0.2939	104.1073	196.0887	300.196	PTGXAUBQBSGPKF	Nylidrin|4-[1-hydroxy-2-(4-phenylbutan-2-ylamino)propyl]phenol	CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O	Organic compounds	Benzenoids	Benzene and substituted derivatives	Phenylpropanes	Phenylpropanes	Phenylalanine-derived alkaloids	Pseudoalkaloids	Alkaloids
7871519732086442797	1688	0.3459	191.9113	196.0887	388.0	AHTPATJNIAFOLR	Thifensulfuron-methyl	COc(n2)nc(nc(C)2)NC(=O)NS(=O)(=O)c(c1)c(sc1)C(=O)OC	Organic compounds	Organoheterocyclic compounds	Thiophenes	Thiophene carboxylic acids and derivatives	Thiophene carboxylic acids and derivatives			Alkaloids
7871519732086442797	1689	0.522	22.9993	196.0887	219.088	IORPOFJLSIHJOG	"3,7-Dimethyl-1-propargylxanthine"""	Cn1cnc2n(C)c(=O)n(CC#C)c(=O)c12	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines			
