"","MS_QC_POOL_1_POS.mzML","MS_A_POS.mzML","MS_B_POS.mzML","MS_QC_POOL_2_POS.mzML","MS_C_POS.mzML","MS_D_POS.mzML","MS_QC_POOL_3_POS.mzML","MS_E_POS.mzML","MS_F_POS.mzML","MS_QC_POOL_4_POS.mzML"
"FT0171",3665.77774825173,4255.22605594406,4427.74300699301,4078.6027972028,4634.27877272727,4339.46519580419,4079.85764685314,5064.34003846154,3959.55987062937,4061.63159790211
"FT0172",221.09437026323,NA,103.494208011571,220.752409090909,762.697227272727,253.812555177982,306.963409090909,424.42380591379,1387.13337062937,350.254583916084
"FT0173",1898.96721948365,776.249538461539,2169.97595156159,2365.86231265595,1995.22299733901,3356.30821678321,1758.32621156083,1758.78823743313,312.190269230769,713.627213158117
"FT0174",3153.49993006993,1770.09989160839,3584.07822377622,2932.94685314685,3054.30665034965,3489.74077972028,2716.04646503496,1210.32703846153,3403.86113286713,2902.65714335664
"FT0175",108.573095268572,242.891937062937,225.002444055944,133.610041694855,254.946528841585,244.244664335665,127.474612118128,216.869171328672,226.707010489511,82.3138188770984
"FT0176",1478.19800024987,982.09028656789,884.225465034963,729.579040817282,1058.20667832168,991.635587412584,1428.29161919371,829.391559440556,1033.86636713286,1263.1414666186
"FT0177",1198.50303146853,NA,NA,1585.56610489511,2.66907489851587,NA,1154.95334265734,NA,NA,702.554192307683
"FT0178",280.83788811189,214.260293706293,316.764503496503,301.026367132866,189.902423076922,200.775944055944,290.890667832167,324.813555944056,NA,303.149758741257
"FT0179",156994.561027972,214426.289356567,244901.501874126,193479.896524856,389987.252590909,243599.765863342,87009.0434055943,301594.99156993,188100.726327363,89790.3742447551
"FT0180",28553.7022408821,94499.7153986014,3889.42681468532,26916.0723566434,11113.0470314685,7573.67872027971,7997.05861888113,35312.3311274019,56888.7158811189,8163.0593916084
"FT0181",53387.6456566015,69797.8187538383,83537.47306993,70706.7300412467,28784.9369475525,89394.485853346,81057.1932700181,29290.589979021,15317.8729405594,84110.1673003232
"FT0182",NA,2296.78458041958,1479.46903846154,1383.94067885022,2359.44609440559,2784.12246503497,1085.39422027972,2027.83443356643,2529.81819230769,1260.28494755245
"FT0183",2596.92191958041,376.287954773159,274.821828671328,2979.93429020979,412.836755244756,455.119888111886,2635.72568181818,279.41102097902,268.14533916084,2712.41361188811
"FT0184",352.589664335663,NA,5.40058740649316,49.5725135738419,NA,NA,181.443325174825,NA,NA,224.462328671328
"FT0185",13589.8617272727,12350.0823041957,10167.0107097902,13736.2315010758,14347.2751888112,11196.8553146853,13196.6482972028,13875.7762447553,9471.93353439298,13062.355972028
"FT0186",464.333066433566,436.671744755246,337.151664335665,489.432660839159,401.951202797197,378.363996503499,489.316248251748,425.546538461539,239.02463286713,379.800944055944
"FT0187",2627.85319930068,3353.14719230771,3066.43794755244,2862.70096153846,3387.72368181819,3464.15732517482,2893.10285664336,3238.99196853146,4321.77828671331,2832.14363286714
"FT0188",3492.71385314685,1314.52463308047,3489.70731073511,3117.7241958042,3489.15700786443,3385.82397508097,2335.30088811189,1590.16960489511,3716.61818181818,2353.42645804196
"FT0189",803.582102891048,660.801744755242,772.41070197269,751.320359544673,854.68757325362,708.176139860136,622.455418829847,694.576442427559,387.133636363636,619.297130118429
"FT0190",167.229608391609,160.261168172811,202.549172688331,205.266608391609,72.817378507019,157.570290209791,157.959752586118,176.795601398599,290.135611888108,207.597136363637
"FT0191",335.549894047535,62.8625293254597,278.707667832167,342.369744755244,50.4988643900202,37.3055911946622,292.739611888112,163.323283216781,78.9556140344613,279.813262237761
"FT0192",1045.89978671329,259.540034204575,791.516499660606,119.918025724841,76.7618910059376,1016.61844405594,1106.38067832168,537.029878650698,1264.44263286713,1270.69216783217
"FT0193",1104.53823776224,3854.50714650427,1161.5966805122,1386.87810839161,3680.36632781125,1424.74374125874,3899.48624077643,360.105755244755,3917.81652797203,3746.51312937063
"FT0194",607.158954545454,1391.02751488334,1098.61615384615,910.695996503496,3790.94599300699,1172.39181818182,1359.71862513077,1528.90796853147,1479.66228665676,1316.77993621369
"FT0195",1200.00533916084,3817.42335314685,3804.21345104895,2162.3364965035,4246.05092307692,3959.68018531468,2149.96977272727,4019.03011888112,3250.42479020979,2345.15336013986
"FT0196",385.782534965035,572.009963218106,995.591339160838,305.166493006994,462.51924125874,504.338674825173,393.756472027971,778.496821678324,406.970601398604,377.567968531469
"FT0197",31210.4917342658,52041.0876293706,38619.4534630057,35718.0024020979,49247.2102447552,49330.2205489509,34662.6887769515,48033.5072412588,47999.9069265733,34194.6295594406
"FT0198",1645.57549300699,792.68831388279,1341.87553846154,1320.36522377623,836.750590909091,515.678654869539,1661.80334265734,1126.96574700866,384.666319545942,1414.03002873214
"FT0199",612.991304305753,473.368724489101,540.143921479415,472.103444055942,329.896434442117,319.053156996016,816.00476223776,450.946205203556,342.515835854946,833.589891608389
"FT0200",2732.5620944056,604.684323907686,1690.23859238876,868.251470320849,145.52527906308,1488.38500699301,2995.72835664335,2231.19792544671,1131.60084575375,2827.83279020978
"FT0201",10242.1934055944,9690.51317832163,9951.59344405594,10665.671747952,10905.9022132868,9623.16622027969,10660.4989510489,10751.4770139861,11141.4291195894,10341.7164125874
"FT0202",5211.31678321678,6628.17080769229,6402.86627622378,5727.50677972027,6723.30427972029,6908.66485516843,5479.5999965035,5462.26557692306,6404.97438461538,5395.16380069929
"FT0203",NA,457.1906013986,141.169496394123,37.5466280494056,472.7137972028,360.53401048951,58.2716197856918,323.753486013986,423.72165734266,43.6639984417108
"FT0204",3265.98505594406,6608.0844335664,1075.24889723494,3316.56730069926,5227.62495104893,5870.48062237765,3527.37813986014,5255.48658041956,6504.66583216785,3307.67311888112
"FT0205",13160.4491853147,5132.46676573431,12527.7357256587,8735.27798601394,5671.81213636362,2658.27558041958,11116.7403671328,7951.82972727276,2905.57558741258,10456.6392391094
"FT0206",259.510321678321,186.417116732968,302.876937062939,251.404363636363,251.920741258741,379.306353146852,293.13534965035,189.490751748252,289.117489510489,139.878503496502
"FT0207",322.934695804197,304.785062937061,307.070391608391,312.930367132866,243.646017482516,384.158611888113,330.193573426572,300.75874825175,NA,295.191430069929
"FT0208",2773.91522727273,2884.13063286714,2952.75682867133,2702.51529020979,3197.78451398601,4641.83063286713,2733.49144405595,2838.92710489511,2842.66694055944,2659.78341608392
"FT0209",2559.95832167832,2632.93503146852,2560.33292307692,2106.9267062937,2058.61808391608,3282.12770979021,2359.79793356643,2904.68246174821,2251.85907692307,2261.47124475524
"FT0210",1684.00497902098,723.827129370628,1694.16690417076,1064.18013986015,850.590031468534,422.133178321678,1401.92576084117,1053.70300699301,501.918723776221,1431.19037975829
"FT0211",659.7885,42.4705419329162,249.70699512283,290.801244755245,87.0821083731689,67.3021525761692,555.835098984586,247.170630297224,38.4459623248028,462.79986713287
"FT0212",4647.79531468533,5939.76172027972,4648.73282612622,4016.1568741259,5423.42929720276,5974.81329020979,3311.54269930069,5459.7275874126,5540.24542657343,3698.34595804195
"FT0213",5012.3553146853,1657.12472727273,4555.06943706295,3555.36333566432,1824.62715734266,720.351986013987,4101.75296853146,2612.66655944058,851.61725874126,3806.12378316224
"FT0214",959.572374125875,438.486870629369,930.351022213336,689.008384615385,485.652503496504,254.673346153846,752.382272720081,567.201797202795,227.676356643356,759.6773616089
"FT0215",42786.0189860141,54943.4820314684,51711.2589020978,43693.6902062937,70007.0526503496,61794.6531818183,43123.4229860138,50200.1760419579,55646.7323210697,43022.2080944054
"FT0216",341.01279020979,578.943860139858,485.563405594409,256.947944055944,385.86512937063,470.93834265734,277.580937062937,464.978213286711,384.462975524477,266.955524475524
"FT0217",886.128062937069,391.975164335664,854.444415984847,573.363209790209,677.126171328673,232.19336013986,703.336879360551,590.948013986012,193.136937062935,737.013644861234
"FT0218",1480.51837762238,3354.63746853147,2232.24193006993,1275.04951048951,16251.5503426573,4713.17073776224,1152.73429472883,5334.01922727273,14624.0985817963,1186.50212937063
"FT0219",446.969381118883,30.1920934999326,488.29584965035,389.741456734262,NA,43.891011851696,457.310590909089,222.456325174822,NA,420.639650349649
"FT0220",546.417272727273,598.666363636363,541.852793706293,NA,849.941958041957,759.434748251748,235.431933995179,819.249356643356,819.461045454546,451.549793706293
"FT0221",370.852347323143,NA,139.373582545383,286.276839745532,NA,NA,445.279122377621,812.327844908224,10.2504540738326,233.155227272727
"FT0222",2469.95058041958,1216.02280069929,2330.62971883666,1751.81466083916,1332.02956993007,676.901475524478,2165.02704579936,1640.17433916084,754.526884615385,2130.05836791506
"FT0223",5088.39159440558,3197.18471646108,5954.22793189613,3078.82938461538,2888.24747770186,3491.02436259115,8024.80177831248,5480.74393172822,3519.50695804196,3572.92985609327
"FT0224",620.270653846152,192.671481103215,402.538993018654,269.406367132867,126.953147067721,292.18786414226,405.145720279719,225.540979111698,168.897021046416,267.150727439947
"FT0225",883.494797202797,21.5867968545175,443.277671328671,320.83926923077,7.53419297156098,7.59030795801405,503.878552447551,131.928301255905,22.5588005847897,527.196513986012
"FT0226",26613.0126713287,34343.5098410448,40864.8337657342,28626.8330454545,38253.3758811188,37197.5052587413,27576.3183776224,44559.8024580419,28857.5790524475,27122.0793881119
"FT0227",82570.3455659243,75103.0845524476,100679.101699301,79992.59206993,73580.6592692307,63339.375342652,80091.0927272727,156017.311364534,60855.9241888112,76036.0611477587
"FT0228",6.42625282261618,2909.78757692307,2892.07367832168,NA,264.264518045861,2168.33076923077,14.6798457106629,2236.2727972028,1497.56631818182,NA
"FT0229",160.608073426574,568.630290209791,742.376402097902,1089.74896153846,1122.12954545455,1393.29445804196,1003.60397202797,1134.16686713287,2176.15577622378,1327.46379020979
"FT0230",20390.0204265735,26683.571055944,24395.3401993007,21196.4848846153,33489.5978601399,29476.9398671329,21083.505493007,24072.0374055944,27160.396193718,19944.5201853146
"FT0231",1065.38458741258,1452.39563286713,1084.78814250625,1085.1809055944,1392.60411188811,1429.71956643356,1123.15940051157,1375.91906643356,1346.11191608391,1129.34712587413
"FT0232",510.727709790208,NA,234.22797902098,48.9618779307055,5.83951326785852,8.57706782393151,283.224671328671,9.55556716558668,33.4575124376523,271.272545454545
"FT0233",881.215256494891,1432.4683945307,1083.68694826622,438.855293706297,1580.1387316262,499.439349291538,686.209604895107,2147.13262237762,391.689601227754,812.160545454545
"FT0234",981.775061084267,3442.90942657343,3492.93167435598,1789.47315734266,3091.22797552448,2932.71159435252,2046.98040058383,5545.69302708849,2883.93162587413,1573.8067173448
"FT0235",3937.80596866336,1030.47417427226,4897.20082867133,3930.94416083916,297.234322076614,1677.2600097196,4138.28928671329,5246.23599480723,81.6427591118587,3766.32391766398
"FT0236",47.0837244099736,523.488545454545,384.774493006993,38.9997240107666,323.254667832168,311.797458041959,NA,314.037912587412,253.062305752827,NA
"FT0237",2862.35465034963,2173.10238461539,2925.74618181819,3084.33426923077,4433.60135664336,2824.02494099014,3090.30155244755,3898.52396870426,3340.32945104893,2982.15555944056
"FT0238",674.843444055944,407.308783216782,864.234226277004,614.134604895104,436.004811188813,267.13111888112,594.497622377621,538.785419580418,250.312426573426,558.521967938717
"FT0239",679.445331906576,741.575405999508,694.679433566433,725.983993741199,926.369423076921,691.028695804194,508.76977996395,606.512784909051,869.459926573424,1378.70061188811
"FT0240",1974.76102447552,933.35222727273,1900.11509613683,1340.19601048951,938.351139860142,560.817639860139,1625.21498786325,1226.14906993006,601.59293706294,1536.75880826129
"FT0241",913.706790209792,479.393202842328,1420.14414335665,1029.76846501927,220.076131266087,874.633783216784,794.895062937062,730.413545454547,1055.43586363636,992.739555944057
"FT0242",600.519209790208,65.7736539823189,676.152272727274,603.144946681923,16.8024926348489,42.9207209058367,619.289601398604,736.907286713289,NA,576.18442657343
"FT0243",9258.53960597285,7165.94688461537,9553.5131223776,9947.88775174822,14956.0434335664,9114.00503142911,10160.2379685314,13112.8150263783,11006.4995979021,10040.1099335664
"FT0244",1632.89074825176,2403.24194055944,3495.18574524988,3448.40943356641,3946.05536013987,2687.92372027972,3493.65523426573,4311.1427937063,3048.93866433566,3221.23254545455
"FT0245",1593.41978623718,1396.12217832167,1578.09326223775,1701.19567132866,1198.97747296594,1096.84460139861,1413.85818881118,1487.20189186575,140.688606729079,1424.78373776224
"FT0246",727.622895104895,1069.74745804196,775.825835664337,624.280059440561,1234.90993006993,941.68223076923,859.27154895105,961.302711467784,539.068321678322,441.945619941964
"FT0247",399.756923076925,431.272744411779,189.821025293745,314.462916083915,456.73536958211,504.187874780503,316.099942186613,491.264695804194,139.355790571587,472.679328671328
"FT0248",2360.32016433566,3246.91387762238,3086.28109090908,2606.90803846153,4123.2067027972,3630.7382097902,2489.8451013986,2948.79717482517,3147.59930769231,2378.90195454545
"FT0249",613.92649300699,437.259335664335,567.069776223774,561.026727272725,941.592157342661,591.717290743419,691.937234265735,853.820643356644,643.12654195804,587.828286713289
"FT0250",778.715989510492,383.845143356642,792.853640727165,543.828881118883,350.681538461542,183.30724359942,542.960664335663,421.3856013986,241.914461538461,603.08441591124
"FT0251",316.487779720279,84.4482543802696,210.694426573426,287.675013986016,148.363648730024,242.340440559439,273.035643356643,314.649566433565,NA,353.386993006994
"FT0252",5584.86851748251,7236.2412272727,4714.47468881117,6006.05381118881,6689.06597202797,6216.6952342657,7605.91752797201,5736.61232517479,6991.0353461538,5777.73555944055
"FT0253",6856.91536363633,10752.1423216783,8177.65713986015,11017.3327972028,8650.25257342658,13935.1996678322,7261.93556643358,12785.5372447552,3862.56672377621,7335.18802447554
"FT0254",17552.089006993,10989.432472028,14329.0032098473,15956.2411993007,7352.27140909095,9290.6482972028,16810.2727716478,19503.6032832168,8494.7604755245,16783.0234728074
"FT0255",2293.38160364617,10199.618590909,7979.76647202798,4407.04188362071,18833.0327179985,15977.7755640029,2243.5137902098,5576.35389763837,5093.9780979021,2181.06721678322
"FT0256",976.998818181819,162.056240851326,1344.3615,835.73181818182,825.052426573426,1264.10705244755,1044.05572027972,214.569362604538,1157.43442657343,183.910224484806
"FT0257",2249.9503006993,5353.05853846154,2076.22272377622,2592.90340909091,5076.89276223776,4715.17283916084,2177.2203986014,3927.38934965035,3875.77565034965,2669.63166083916
"FT0258",993.388930069937,666.227611888118,849.904888111891,1051.21476923077,1040.44056035805,485.823545454546,905.211405717444,1161.53910839161,496.040863636363,937.385695804193
